plate	Well	Gen550_s_scaled	Gen1410_s_scaled	Gen5150_s_scaled	Gen10150_s_scaled	Gen70_s_scaled	Gen2640_s_scaled	Gen3630_s_scaled	Gen7530_s_scaled	plate.well	contam	strain	Genes_fixed_10K	focal
P2	D08	-0.0387538982218701	-0.04503848164965714	-0.024423273834440668	0.03815580245255905	-0.037236441258358205	-0.03837441087733507	-0.039545081345250165	0.012802104732660758	P2D08	No	diploid	FUN14:TOD6:MED8:PAF1:AHK1:PSA1:nan:SLY1:PRP3:PIG2:YIA6:DSF1:VAB2:MAG1:HXK2:GCN1:YGL014W;YGL014W:CAF130:YCK1:nan:HXT9:MNN5:URA2:RAV1:OPI3:SLD2:nan:UTH1:DYN1:nan:PUS5:NUP188:SPT5:AVO2:PDS5:ADE4:PEX6:EMW1:DSC2:GSH2:CMK2:CSI2:SGT1:RPB2:ATG40:ATG40:PDE2:GDE1:SMA1	True
P2	D09	-0.03784916935490952	-0.042248578669278544	-0.003869723094760692	0.04403102550673549	-0.0497609577504578	-0.0408976810437	-0.016116442234111482	0.041203235991895064	P2D09	No	diploid		False
P2	D10	-0.041169369577171225	-0.04202601796933028	-0.004837583631241474	0.035963731698316875	-0.041561062929010864	-0.02053868306239353	-0.0048875127248280475	0.022357651024687918	P2D10	No	diploid		False
P2	D11	-0.031084860785340368	-0.022810148136479396	-0.004579815187997225	0.03658117952741823	-0.05941516164483857	-0.00422280692154537	0.0040526214663810815	0.03295615959244079	P2D11	No	alpha	SSA1:MIS1:VPS15:HIS4:TAH1:PTC6:CDC39:BRE4:MRK1:SES1:FIN1:RGP1:CDC1:MSN5:HXT6:CIN10:AIM20:INP51:HIS1:RTT105:UBP3:ECM32:nan:HIS2:ERJ5:ADE5,7:MDS3:INO80:TIF4632:PMA1:UTP22:PPT1:THI4:ZUO1:NCP1:SMF2:TOR1:SNU114:MBR1:nan:TUL1:NFT1:RPL8B:CDS_XII_112848_115994:ADE16:SFP1:NAB6:NUP188:SMA2:SUB1:TPS3:ADE4:DSL1:CRS1:NPR1:RIA1:NMA111:MSG5:SMF1:nan:ATX2:SFL1:RDL1:GDS1:ALG5:NEW1:NIP100:TGS1:PEP4	True
P2	D12	-0.040930504117217145	-0.05841789830180731	0.03526956960835472	0.06011739817566386	-0.04086257986981291	-0.02927585820990658	-0.014147125958777337	0.06485030771792696	P2D12	No	diploid		False
P2	E01	-0.05788665303116097	-0.04747840724147012	-0.00466605527397132		-0.10032850420182866	-0.03212290527683758	-0.014206002257510538	0.010885629818661006	P2E01	blank	blank		False
P2	E02	-0.023225807816623388	-0.014118243360258709	0.017278604263474474	0.0405052593747018	-0.09063828716579758	-0.004338391563234047	0.010217304889056858	0.03678650041856312	P2E02	No	a		False
P2	E03	-0.05805494848165878	-0.037286095481504834	0.0021976008062227943	0.02315214385177775	-0.10240121801511634	-0.011559749565616615	-0.0005732289202564716	0.013157133479151676	P2E03	No	a		False
P2	E04	-0.05391022484102183	-0.034588434611939015	0.007050486426067997	0.03836691622794743	-0.10353697366830306	-0.022222493478323068	-0.005825155267188418	0.030957948306343755	P2E04	No	a		False
P2	E05	-0.0537496794220486	-0.032820792709157345	-0.01183903548637283		-0.0955118026457536	-0.023369203931242758	-0.025602787172787245		P2E05	blank	blank		False
P2	E06	-0.03056038729123365	-0.0034637259892007824	0.015059320121820766	0.05256288519605139	-0.07655430820382568	0.00023886325110168954	0.014283264742048631	0.029998550056701514	P2E06	No	a	CNE1:AIM2:FRT2:CDC15:FUI1:PEP1:IRA1:SLI15:nan:PYC2:VHC1:ISW1:RGD1:SSH1:BPH1:PAT1:YCR079W;YCR079W:STE7:NOP14:SES1:KRS1:RGP1:ARG82:SSD1:YSP2:nan:YDR353W;YDR353W:ARO80:UGO1:SPS2:PRB1:HIS1:SLO1:SLO1:COS4:PAU5:RSC8:nan:ADE5,7:XRN1:TAF6:NUP145:NUP145:MAD1:RIM8:ART5:PPT1:MIC26:VMR1:CDS_VIII_85904_86989:OSH7:HTD2:LSM12:PRP8:SPC97:GND1:NVJ1:IMD2:FAR1:LCB3:CDS_X_197914_198594:GSM1:MHO1:RSF2:PEX1:COY1:nan:PHD1:DBP7:DYN1:nan:nan:HSP104:PUF3:EMP70:IOC2:KIN2:REA1:REX3:SRN2:SYM1:VIP1:nan:ECM30:TAF8:NUP188:CMP2:SPT5:NAM7:ISF1:AIP1:nan:FUS2:COS1:SEC21:WSC2:BNI1:LAP3:RPS3:KRE33:DCP2:POL1:SLM2:LAP2:AGA1:HOL1:nan:IRA2:IRA2:CMR2:ABP140:YPK9:ATF1:IQG1:IQG1:IQG1:MRN1:RAD53:NOP4:HTS1:SEC8:HOS1:NOT5:TDA6:nan:MMS1	True
P2	E07	-0.03207672150731014	-0.028096364640158283	-0.01297631739734456		-0.0348320607491658	-0.015703209649904112	-0.01572948425911732		P2E07	blank	blank		False
P2	E08	-0.03890372436663633	-0.04536787055614501	-0.0341572453084809	0.04821966422012085	-0.044361259336161626	-0.03728067713191577	-0.04117945266623445	0.017281686355871104	P2E08	No	diploid	nan:CTO1:MAK32:NPP1:NUR1:SWR1:HKR1:YDR421W;YDR421W:SUC2:UBP7:nan:EGH1:MIT1:ACA1:OXA1:SMC2:HOS2:CDC55:PEX8:SAE3:nan:DPB11:RAV1:VPS70:FAS1:TPO5:MRPL31:UGP1:SPT23:CSF1:RSC2:BER1:nan:NUP53:CLN1:MRE11:ADE4:CPR8:SSK2:NBA1:BUB3:RGA1:ISN1:nan:POS5:MRPL40:MLH3:CDC60:SRP54:OPT2	True
P2	E09	-0.0389231827264591	-0.02291467087139901	-0.015009938715225978	0.04533945594213419	-0.04161778078756341	-0.015748838724967417	-0.01811960612014557	-0.004861670825369018	P2E09	No	diploid		False
P2	E10	-0.03602047616395592	-0.037340813836465016	0.02854259143574952	0.058306471178061973	-0.038954939968732505	0.006887028865779994	0.02544966830551871	0.04574572177274225	P2E10	No	diploid		False
P2	E11	-0.051580217491340015	-0.02510069229322004	0.003692354830210068	0.036959895810421216	-0.05275598381790985	-0.008923271893284998	0.0012016369871570946	0.025619706068562263	P2E11	No	alpha	FUN26:FLO1:TKL2:TBS1:CIT2:RSA4:SRB8:CDC39:SUB2:GAL3:MKC7:VHS1:SXM1:THS1:GDI1:AQY3:MET13:KAP122:ERG25:ADE6:ADE3:nan:CBP2:MSH1:TOK1:TAX4:IML2:VPS70:FAS1:PTM1:SRP40:BMT6:STE11:ELO3:SEC39:GTR1:MDM1:UTP14:TDA9:FAR3:PDL32:SLA2:RAS2:ARP5:HMI1:TAT2:AKR2:STD1:RPT5:IDH2:ATG40:TPK2:GIP3:BRR1:TEF1:nan	True
P2	E12	-0.04108445835628925	-0.052566738358811566	-0.039186687854271235	0.0074990254684350515	-0.047321791262384186	-0.03627169439536145	-0.04204793521262114	-0.01105060772044281	P2E12	No	diploid		False
P2	F01	-0.06078725585203965	-0.04333582867838448	-0.0008581873844535374	0.018027686519179638	-0.10043700801016	-0.024279698335530342	-0.011734794381647031	0.023497155525228432	P2F01	No	a		False
P2	F02	-0.05980148215628636	-0.03554369852748125	-0.002841532844739125	0.01074690355333774	-0.09368942443565287	-0.016113997090502746	-0.0052271636172872005	0.009666355824863963	P2F02	No	a	nan:FUN30:SRO77:SRO77:BRN1:NUP170:PET9:IPP1:TAT1:PHO3:HSL7:MEC1:ISW1:PAF1:APM3:SED4:RSA4:PTC6:CLB3:ATG9:RPO21:VCX1:TRM3:PMT1:SYO1:MCD1:VPS54:KRS1:RAD55:ARP10:DPB4:HPR1:TCP1:EXG2:SSD1:SWR1:SBE2:TRR1:ADE8:RRP17:ARO80:ARO80:PPN1:PEX29:LPP1:REV7:KGD1:NUP159:THS1:PAU2:SAP1:SAP1:ARG5,6:AIM10:AVT6:nan:SPT15:PAB1:BCK2:RAD3:TMT1:PDA1:ACT1:YPT1:HFM1:TAD1:KAP114:NIF3:EMP24:AMS1:ASK10:nan:PEX4:nan:ADE3:CCH1:KEL2:SLH1:IMA1:MAL13:ERG7:NMD2:GEP4:UTP9:INO1:ALB1:CHS6:IKS1:NUP192:CCT8:CYR1:RBH2:OSM1:SGM1:EMC3:MNN4:ASH1:KKQ8:MSN4:RGT1:DYN1:PTR2:MLP1:ESL2:ESL2:MMP1:IRC19:LAM6:REA1:NHA1:ACF2:UPS2:nan:IFH1:CSC1:HAP1:ATG23:PRE8:POB3:YAP1:EIS1:IOC4:POM152:HSC82:nan:HFA1:ESC1:RRP5:RRP5:RIT1:HAS1:MDJ2:CAF40:SLA2:ATG2:KEX2:SQS1:CYB5:LEU4:NOP2:NOP2:NOP2:POR1:nan:DOM34:BRE5:ALR1:SKM1:YPQ1:DUF1:AVO1:HIR2:CUE5:RAT1:YNG1:GYP1:NUP1:KTR1:RAS1:INP53:RPB2:PNS1:MSB1:MRM1:MOD5:MYO2:RPA190:PRE10:GPB1:GPB1:GYP5:nan:RPL21B:GCR1:PMA2:SRL4:HAA1:ATH1:VMA13:VMA13:MRI1	True
P2	F03	-0.04254897709824385	-0.03564363781527999	0.002159384630681604	0.03379018956196213	-0.07002293743052647	-0.021891808176478192	-0.013956384493075529	0.010268609135582365	P2F03	No	a		False
P2	F04	-0.03904231726081549	-0.01879132643665921	0.0006110690145005645	0.027558990430977037	-0.08315750303549806	-0.0019479529723744862	0.00259980774651186	0.015068897761744181	P2F04	No	a		False
P2	F05	-0.04833345075678691	-0.02979372254135593	-0.00034414826840429435	0.025515586017515367	-0.09234403964749374	-0.01792012885335239	-0.010609419471558988	0.006205107757777736	P2F05	No	a		False
P2	F06	-0.04076870452340255	-0.058203270004619126	-0.05718492719672704	-0.0798067153316211	-0.044299999375030236	-0.05229373879842147	-0.07654221791285759	-0.0814157387017072	P2F06	blank	blank		False
P2	F07	-0.0412733039913358	-0.04294212215508116	0.11632871541259025	0.1825683335418129	-0.04286666531053684	0.11550933278616762	0.11396008014949258	0.13959198595001476	P2F07	No	diploid	SEC17:COQ1:REB1:REB1:VPS15:TPS1:IRA1:CTP1:CWH43:DOS2:DPL1:RAD30:UTR2:GEA2:HOM3:BEM2:YER158C;YER158C;YER158C:RAD3:VTC2:nan:nan:UTP8:VMR1:ECM29:ROF1:FAR1:DAS1:PBS2:ALY2:CHM7:MOG1:HIR3:FAS1:PIR3:TTI1:UTH1:HSP104:MMS22:TUS1:FMP27:EIS1:SPG5:ROT1:MPD2:ADE2:GLN4:HER1:HER1:FIT2:PGC1:MFM1	True
P2	F08	-0.04081737013959216	-0.05219373131501803	-0.04229717885844046	0.03978372123170179	-0.035270995248301906	-0.041985260669032486	-0.03884688347954915	0.022335283109867723	P2F08	No	diploid		False
P2	F09	-0.04034996372227472	-0.050250414907466366	-0.018436886732230942	0.0631622051463895	-0.03853889652729421	-0.02707495240046464	-0.030875656273148425	0.004827688938401511	P2F09	No	diploid	MYO4:PKC1:TEL1:NUP170:HEK2:PDR3:SIF2:ADY3:MFG1:PPH22:NUP84:ARP10:KIN1:PCF11:RPT3:THI74:POT1:SEC24:SPO22:ULP2:DAL81:GLY1:AGP3:SAP155:ZRT1:ADE5,7:CHC1:PUF4:nan:NNF2:ASK10:ASN2:DIE2:YTA7:nan:ARD1:YHK8:MED6:UBP12:JEM1:TDH1:NSP1:nan:SUI2:MDE1:IML1:RGT1:HEL1:KAE1:YBT1:SLS1:nan:HRD3:HSP60:DBP9:STE11:ROM2:MSC1:MDM1:GSF2:nan:PSP2:CDS_XIII_357395_361357:TVP18:CTF13:SNZ1:FSH2:CHS1:IBD2:nan:nan:nan:nan:nan:nan:IRA2:PIP2:HOS3:MUK1:OAZ1:ARO7:MRL1:CDS_XVI_850971_854933	True
P2	F10	-0.03887449630053644	-0.04605263034517696			-0.04270012456745613	-0.04328778466653658			P2F10	blank	blank		False
P2	F11	-0.029045547614914437	-0.013132486042358634	0.010110830766514495	0.04709322001367003	-0.058266000408568636	0.0001331292772225891	-0.007721918193824461	0.03779070007763198	P2F11	No	alpha	ATP1:IRA1:PCA1:MTC5:BFR2:YCG1:ARO80:SLM1:SLM1:UBC8:FAR7:nan:ARC1:PIB2:PDC6:PRE9:XKS1:RTA1:GPI1:nan:ERV29:AAP1:LRP1:STE12:DNA2:MTG2:SWE1:nan:CYR1:JEN1:RGT1:HSP104:SWI6:DIC1:SMC6:FMP27:ARG81:DUS1:USA1:USA1:NSE5:SDD2:MME1:GAD1:ADE4:NMA111:DMA2:APJ1:BIO3:RTC1:MCH4:AUS1:ERP4:DFG16:LEO1:SER1:THP3	True
P2	F12	-0.03074248810584182	-0.034311681108371336	-0.007911131278114244	0.07068269932362688	-0.041190115270407376	-0.016109762790115764	-0.005626776784396673	0.009327713616301327	P2F12	No	diploid		False
P2	G01	-0.048179967204001035	-0.03955355108193719	0.021092105892860792	0.0342958713961896	-0.08443664657389126	0.0071852656823739374	0.01344595116992766	0.024347109186134936	P2G01	No	a		False
P2	G02	-0.059639588219660124	-0.039716674327462335	0.0061607571040880466	0.028761717744442694	-0.09696441894398504	-0.015554800149023724	0.004516770047677122	0.02349449613373269	P2G02	No	a		False
P2	G03	-0.04399454948968637	-0.03251985660977566			-0.07707290243880112				P2G03	blank	blank		False
P2	G04	-0.05085391735779824	-0.03536032999802803	0.01966323649110825	0.04170493909658722	-0.08863205297478774	-0.0029297265202437336	0.002784159629347123	0.02490638086891145	P2G04	No	a	ADE1:GAL10:RPL4A:nan:IML3:TBS1:RIB7:SMP1:AGP1:SRB8:SRB8:CDC13:ACK1:nan:UFD2:BRE1:PST2:CDC34:MAK21:SPO71:VBA4:ARO1:CDS_IV_720860_721270:SWI5:CBS2:CIA1:RQC1:TOM1:SEC24:PIG2:VID28:DOT5:FLO11:DAL81:DAL2:HXT13:PRP22:SRB4:HOM3:HIS1:MOT2:ALD5:SAK1:PMD1:nan:ECM32:GCN20:PHO4:GUS1:VID30:CHC1:MDS3:PMR1:PCL10:COQ8:CDC20:KXD1:HNM1:HNM1:PKP2:LEU1:MSB2:TIM21:ADE6:DBF2:RPS23A:PPT1:CAF130:BTN2:MTR3:YGR184C;YGR184C:TDH3:PMT6:ADE3:nan:COQ6:YTA7:TAF1:IMA1:NPR3:STE12:MSR1:ERP5:ARP1:LAM1:PRP8:LAA1:MNN5:SFH5:TRK1:SRS2:NUP192:NUP192:NUP192:PTK2:STB6:PHD1:PUT3:YSR3:KTR2:MLP1:HSP104:CDS_XII_112848_115994:UBR2:XYL2:CDC45:REA1:CLF1:PEX13:HRD3:CRR1:GSY2:MET17:CHS5:NIT3:BUD8:STE11:CCW14:CDS_XII_942021_943313:FMP27:FMP27:FMS1:HOF1:IOC4:CDS_XIII_373093_377055:ILV2:MYO5:ECM16:RRB1:PSO2:SIP5:FDO1:DDR48:SPT21:TRS130:EGT2:ZWF1:CNM67:SLZ1:DCP2:nan:SNF12:FRE4:HXT11:MDH2:IRA2:IRA2:MDM20:RTG1:GAL11:GAL11:nan:DNL4:AKR2:HIR2:UFE1:ECM3:SLP1:DCI1:MSB1:SLK19:RFC1:MIP1:GDS1:CIR2:ATF1:FRE3:NEW1:MRN1:TCO89:NIP100:SVL3:MCM4:ORC4:RPO26	True
P2	G05	-0.050327052753174416	-0.03266972949377553	0.0002211016086333794	0.02821097935110885	-0.07202104902567055	-0.008578656653053187	-0.0037395244636157054	0.01895196864565014	P2G05	No	a	SPC72:CDC15:MIX23:MRX3:nan:PRE7:IST2:LYS2:TKL2:YSW1:TBS1:SSE2:nan:DER1:AME1:nan:APM3:TUP1:CSM1:nan:BRE4:HO:NRP1:ENT1:SAS10:CDC53:RPP1B:PHO2:POL3:GET3:SLM3:SES1:CDS_IV_513497_517516:KRS1:YOS9:IPT1:ARO1:YCF1:SWI5:HSP42:ADR1:HEL2:HNT2:PEP7:IRC3:SWR1:YPQ2:PDR15:SIZ1:RAD30:HKR1:STP1:VPS3:TMA108:TAO3:PRK1:VID28:VID28:YEF1:GEA2:VAC8:VAB2:ZRG8:HIS1:ICL1:PTP3:nan:SAK1:PMD1:UBP3:RAD4:nan:DAK2:LAM5:RPL22B:LPD1:RAI1:ADE5,7:BOL2:YPT32:GCN1:GCN1:CDC55:PMR1:NSA1:HSF1:PDR1:DPC29:TFC4:MUP1:ADE6:VHT1:nan:nan:RIE1:nan:nan:DOG2:FSH1:CIC1:STE12:YPT35:CTM1:nan:nan:HAL5:UTP10:APS3:BBC1:APL1:RPS4A:DAN4:FRE2:YKT6:MST1:TPO5:PIR1:YPK1:OAR1:TOF2:UTH1:MSA2:MRPL20:PTR2:ESL2:ESL2:SDH2:ADE16:BMT6:XDJ1:SUL2:SUL2:NYV1:CLF1:YPS3:DPH6:ECM22:MEC3:MEC3:MET17:PEX30:NUP2:FKS1:STE11:VPS33:nan:NDI1:RAD52:YAP1:TAF4:RCH1:MMT1:CIK1:FUS2:FAA4:RRN9:ABZ2:TEX1:ATG4:PSY2:nan:nan:FKH2:CRZ1:RLP7:SNF12:SEC12:POP2:IMA2:NOP8:ALR1:GYP1:TMA46:IDH2:REV1:IQG1:MRN1:SPP1:EEB1:SEC16:MOT1:DSS4:SMK1:ARO7:FHL1:DBF20:DPB2:GDB1	True
P2	G06	-0.043021554574783766	-0.023902033058885483	0.009980524614635576	0.02811865901024509	-0.06896574278602144	-0.012493003316886148	0.001963732294100139	0.018277180261135728	P2G06	No	a		False
P2	G07	-0.037491488364580515	-0.03921075207030622	-0.02967726848559193		-0.03936484541853839	-0.027832173692691538	-0.028556814777074262		P2G07	blank	blank		False
P2	G08	-0.03835580610076132	-0.052175537449979145	0.02702362919147616	0.05774523232818149	-0.035891313640260984	-0.019470198632153782	0.015111321440697737	0.03936987697337856	P2G08	No	diploid	SEF1:MNN2:IST2:ILV6:TUP1:RPO21:PUS9:GPM2:KCS1:MRH1:SEC7:SCC2:YPR1:ESL1:CDS_IX_205638_206488;CDS_IX_205638_206487:CDS_IX_205638_206488;CDS_IX_205638_206487:CDS_IX_205638_206488;CDS_IX_205638_206487:RNR3:FLO11:MAK10:AFG1:PAC2:DOT6:NUP157:LCP5:TOG1:BLM10:RTG2:ADE5,7:NCS6:MCM6:ALK1:CLD1:YAP1802:nan:YHK8:FLO5:MNN14:YPT52:YLR110C;YLR110C;YLR110C:nan:YCS4:SWC7:NAB6:TAF8:nan:NUP188:ARG81:nan:HMG1:SPT5:MYO5:YKU70:RAD50:nan:TOP2:SFB2:nan:HRD1:CRC1:ADE2:MSB1:MCT1:nan:GDE1:GDE1:BRO1:SUR1:IRC15	True
P2	G09	-0.04258832589474633	-0.03985303035351638	-0.010351485163601877	0.03115419737289345	-0.044263189139618776	-0.02692996729355588	-0.024287120768028442	0.018013306999425896	P2G09	No	diploid	OAF1:SEC18:VPS15:MEC1:YSW1:SMP1:BPH1:FUB1:PTC6:GYP7:PRR2:SHR3:TMA17:LCB2:PDC2:VTC5:ARX1:SPO71:RGA2:RVS167:SUC2:UBP7:SLN1:TMA108:KGD1:HPM1:GLY1:TRP2:DAK2:YFL024C;YFL024C:GAT1:MSH4:ZRT1:HXK2:MDS3:MRP13:LSB1:CCM1:ADE3:ZPR1:MGA1:YLF2:RRP3:ZAP1:NMD5:SPO14:nan:MLP1:NFT1:MMP1:HSP104:SMF3:CCW12:CCW12:HSP60:TUS1:ALD2:FMP42:GPI12:GPI12:PRC1:POL2:TEX1:NRD1:MKS1:nan:HPF1:AHC1:INP53:HNT3:PNT1:CDS_XV_970164_971480;CDS_XV_970164_971457:PCL8:MCO76:KTR6:MRX11:SGV1	True
P2	G10	-0.042177549973936086	-0.0434035603251932	0.01786682291806951	0.06167617405391966	-0.041180140493395634	-0.02932286414544555	-0.028516989328416575	0.046119286414220126	P2G10	No	diploid	CDC24:PRS4:NCL1:HIR1:nan:ABD1:GID7:SRO9:KCC4:BUD3:GIT1:GLE1:GLT1:NUM1:NUM1:SIR4:GIC2:HXT3:HXT3:PDR15:nan:ZRG8:HIS1:MOB2:STE2:GAT1:ADE5,7:CDC55:nan:FLC3:NUP145:PUF4:GSC2:ELP2:GPI1:RSC30:DCD1:SPC97:SET2:TRK1:KHA1:CYR1:RAD7:STE24:ENT3:MCR1:GFA1:CDC16:RPL14A:UBP11:ZRT2:HRD3:ERB1:RCE1:SLA2:PBR1:BNI5:SPC98:YPQ1:USV1:AIM44:TGS1:SPC29:HAA1:YME1:SPO24:HDA3:SKI3	True
P2	G11	-0.02731472487096933	-0.019910696566416745	0.010608375267971686	0.035992270173317825	-0.05368527655548026	0.002242328592951294	0.003258483548357035	0.03131439135166015	P2G11	No	alpha	FLO1:FLO1:SSA3:SNT1:PUS9:TPS2:YCF1:UBC1:GIC2:SIZ1:ECM11:DOT6:BOI2:PMD1:EMP65:PDA1:FAB1:ZRT1:YPT32:ADE3:RIE1:GAR1:ARO9:SWE1:SPT10:CCT7:nan:BNA2:STE18:PUF3:HRD3:VID22:PRM6:YTA12:RRP5:GTO3:PDR10:MCO76:SSE1	True
P2	G12	-0.03470629426493982	-0.02486759093202229	-0.0270065438268578	-0.022133445939408858	-0.054433510002458926	-0.0553574454050646	-0.05262558775968311	-0.05845984323913898	P2G12	blank	blank		False
P2	H01	-0.06000823771109572	-0.0289046312438373	0.01548441609936339	-0.021999709597978718	-0.09393416740699097	-0.02124083424471941	-0.0031152802370704624	0.05149185866965122	P2H01	No	a		False
P2	H02	-0.04831814200120944	-0.032759262826823364	0.02117635426313378	0.037965547127229535	-0.08488600662397057	-0.015177544176481124	0.012451898667257443	0.03963758104489693	P2H02	No	a		False
P2	H03	-0.05768879912413026	-0.04145900877316877	0.006463576971977695	0.01674189867865925	-0.0991280809173684	-0.015449488457866475	-0.005800215667401857	0.017265038250063314	P2H03	No	a		False
P2	H04	-0.0548048416973799	-0.0417720380839489	0.012959238820553606	0.02837917325146938	-0.1031694095160853	-0.02482141406507518	-0.002277836483610825	0.021227131829777132	P2H04	No	a		False
P2	H05	-0.05769127299645457	-0.03550065163144235	0.01985882109342849	0.03768742740124143	-0.09269802020190507	-0.01905539183811131	0.003804154664145765	0.027754912178322683	P2H05	No	a		False
P2	H06	-0.05111918531072894	-0.04086270976262421	0.0023504536097798696	0.03310583579763815	-0.08017820640653195	-0.01768504103428048	-0.004102061429561	0.018791866940245174	P2H06	No	a		False
P2	H07	-0.03739699369270544	-0.047406799739979334	-0.0330288888301046	0.032476195564684514	-0.038962773707795335	-0.032094142275047144	-0.043793988283305225	0.02152679435545796	P2H07	No	diploid		False
P2	H08	-0.04499893649277577	-0.05458648589704855	0.03315123542444838	0.08357881255992555	-0.03542963514668278	-0.040285001546734686	-0.034449192779490434	0.07029506905925298	P2H08	No	diploid		False
P2	H09	-0.046966939745739456	-0.029903312554108125	-0.03540482628174603	0.01897461178493998	-0.04616035022881508	-0.01847768727513767	-0.02580759446587471	-0.026447918001047843	P2H09	No	diploid		False
P2	H10	-0.059291101441816	-0.07362219819084896	-0.05230755326852075	-0.0274604271875469	-0.05175935598578482	-0.0491462912542542	-0.05513499239601162	-0.03623227709310478	P2H10	No	diploid		False
P2	H11	-0.05299566284734224	-0.00959700902283082	0.033839481626771126	0.06098022300186943	-0.05304653854544293	0.012026700914125523	0.025183693156337814	0.06786623037412991	P2H11	No	alpha		False
P2	H12	-0.04830887254302189	-0.059343947349860274	-0.022218334543620342	0.0518640700981039	-0.039716980704507146	-0.037100713016405856	-0.02043531648154843	0.04781764607351957	P2H12	No	diploid		False
